Rammeprogram;Traktat kode (H2020);Programområde kode (H2020);Programområde (H2020);Program kode (H2020);Programkortnavn (H2020);Program (H2020);Programnivå 1 kortnavn (H2020);Programnivå 1 kode (H2020);Programnivå 1 (H2020);Prosjektnr;Prosjektkortnavn;Prosjektnavn;Utlysnings-id;Overordnet utlysnings-id;Topic kode;Topic;Søknadstype;Søknadstypenavn;Kontraktstatus;Kontrakt signeringsdato;Kontrakt startdato;Kontrakt sluttdato;Søknadsfrist;Søknadsdato;Varighet måneder;Vurderingspanel;Organisasjonsnummer;Organisasjonsnavn;Kortnavn;Organisasjon rolle;Organisasjon finansiell rolle;Deltakernr;FoU sektorkode;FoU sektor;FoU kategori;Kontraktspart 1;Kontraktspart 2;Adresse kommunenummer;Adresse kommune;Adresse fylkenummer;Adresse fylke;Adresse landsdel;Innvilget beløp organisasjon EUR
H2020;;EU.3.;Societal Challenges;EU.3.3.;ENERGY;Secure, clean and efficient energy;;;;723829;4RinEU;Robust and Reliable technology concepts and business models for triggering deep Renovation of Residential buildings in EU ;H2020-EE-2016-PPP;H2020-EE-2016-2017;EE-10-2016;Supporting accelerated and cost-effective deep renovation of buildings through Public Private Partnership (EeB PPP);IA;Innovation action;SIGNED;23.08.2016 00:00;01.10.2016 00:00;30.06.2021 00:00;21.01.2016 00:00;21.01.2016 00:00;57;;919303808;SINTEF AS;SINTEF;PARTICIPANT;BENEFICIARY;14;INS;Instituttsektor;Teknisk-industrielle institutter;706;22;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;449146.4499999
H2020;;EU.3.;Societal Challenges;EU.3.2.;FOOD;Food security, sustainable agriculture and forestry, marine and maritime and inland water research;;;;744409;PEFerence;From bio-based feedstocks via di-acids to multiple advanced bio-based materials with a preference for polyethylene furanoate;H2020-BBI-JTI-2016;H2020-BBI-JTI-2016;BBI-2016-F02;Converting bio-based feedstocks via chemical building blocks into advanced materials for market applications;BBI-IA-FLAG;Bio-based Industries Innovation action - Flagship;SIGNED;08.05.2017 00:00;01.09.2017 00:00;28.02.2025 00:00;08.09.2016 00:00;08.09.2016 00:00;90;;997870719;KEBONY AS;ukjent;PARTICIPANT;BENEFICIARY;12;NÆR;Næringsliv;Næringsliv;601;0;3807;Skien;38;Vestfold og Telemark;Agder og Sør-Østlandet;392874.9999993
H2020;;EU.3.;Societal Challenges;EU.3.4.;TPT;Smart, green and integrated transport;;;;767636;OptiLift;OPTILIFT - offshore lifting and logistics;H2020-SMEINST-2-2016-2017;H2020-SMEInst-2016-2017;SMEInst-10-2016-2017;Small business innovation research for Transport and Smart Cities Mobility;SME-2;SME instrument phase 2;CLOSED;21.05.2017 00:00;01.05.2017 00:00;30.04.2019 00:00;18.01.2017 00:00;18.01.2017 00:00;24;Construction and transport networks;989527460;VOCA AS;;COORDINATOR;BENEFICIARY;1;NÆR;Næringsliv;Næringsliv;601;0;4204;Kristiansand;42;Agder;Agder og Sør-Østlandet;1539517.99999992
H2020;;EU.1.;Excellent Science;EU.1.4.;INFRA;Research infrastructures;;;;824084;IS-ENES3;Infrastructure for the European Network for Earth System modelling - Phase 3;H2020-INFRAIA-2018-1;H2020-INFRAIA-2018-2020;INFRAIA-01-2018-2019;Integrating Activities for Advanced Communities;RIA;Research and Innovation action;SIGNED;13.12.2018 00:00;01.01.2019 00:00;31.12.2022 00:00;22.03.2018 00:00;22.03.2018 00:00;48;;971274042;METEOROLOGISK INSTITUTT;MET;PARTICIPANT;BENEFICIARY;14;INS;Instituttsektor;Øvrige forskningsinstitutter;707;34;301;Oslo;3;Oslo;Oslo og Viken;138874.99999968
H2020;;EU.3.;Societal Challenges;EU.3.2.;FOOD;Food security, sustainable agriculture and forestry, marine and maritime and inland water research;;;;101000640;CITIES2030;Co-creating resIlient and susTaInable food systEms towardS FOOD2030;H2020-FNR-2020-1;H2020-FNR-2020;CE-FNR-07-2020;FOOD 2030 - Empowering cities as agents of food system transformation;IA;Innovation action;SIGNED;15.09.2020 00:00;01.10.2020 00:00;30.09.2024 00:00;23.01.2020 00:00;23.01.2020 00:00;48;Biotechnology | Food and beverages;915464505;CORRELATE AS;ukjent;PARTICIPANT;BENEFICIARY;31;NÆR;Næringsliv;Næringsliv;601;0;301;Oslo;3;Oslo;Oslo og Viken;308349.99999984
H2020;;EU.3.;Societal Challenges;EU.3.3.;ENERGY;Secure, clean and efficient energy;;;;727734;NanoMEMC2;NanoMaterials Enhanced Membranes for Carbon Capture ;H2020-LCE-2016-RES-CCS-RIA;H2020-LCE-2016-2017;LCE-24-2016;International Cooperation with South Korea on new generation high-efficiency capture processes;RIA;Research and Innovation action;CLOSED;15.09.2016 00:00;01.10.2016 00:00;30.09.2019 00:00;16.02.2016 00:00;16.02.2016 00:00;36;;974767880;NORGES TEKNISK-NATURVITENSKAPELIGE UNIVERSITET NTNU;NTNU;PARTICIPANT;BENEFICIARY;3;UoH;UoH-sektor;Universiteter;104;0;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;678568.74999984
H2020;;EU.3.;Societal Challenges;EU.3.2.;FOOD;Food security, sustainable agriculture and forestry, marine and maritime and inland water research;;;;774499;GoJelly;GoJelly - A gelatinous solution to plastic pollution;H2020-BG-2017-1;H2020-BG-2016-2017;BG-07-2017;Blue green innovation for clean coasts and seas;IA;Innovation action;SIGNED;04.10.2017 00:00;01.01.2018 00:00;31.12.2021 00:00;14.02.2017 00:00;14.02.2017 00:00;48;;974767880;NORGES TEKNISK-NATURVITENSKAPELIGE UNIVERSITET NTNU;NTNU;PARTICIPANT;BENEFICIARY;2;UoH;UoH-sektor;Universiteter;104;0;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;654822.49999968
H2020;;EU.3.;Societal Challenges;EU.3.5.;ENV;Climate action, environment, resource efficiency and raw materials;;;;642420;BiodivERsA3;Consolidating the European Research Area on biodiversity and ecosystem services;H2020-SC5-2014-one-stage;H2020-SC5-2014-2015;SC5-09-2014;Consolidating the European Research Area on biodiversity and ecosystem services;ERA-NET-Cofund;ERA-NET Cofund;SIGNED;15.01.2015 00:00;01.02.2015 00:00;30.04.2022 00:00;08.04.2014 00:00;08.04.2014 00:00;87;;970141669;NORGES FORSKNINGSRÅD;NFR;PARTICIPANT;BENEFICIARY;18;NFR;Norges forskningsråd;Norges forskningsråd;951;0;3024;Bærum;30;Viken;Oslo og Viken;994310.00999955
H2020;;EU.5.;Science with and for Society;EU.5.c.;INEGSOC;Integrate society in science and innovation;;;;872687;TRANSFORM;Territories as Responsive and Accountable Networks of S3 through new Forms of Open and Responsible decision-Making;H2020-SwafS-2019-1;H2020-SwafS-2018-2020;SwafS-14-2018-2019-2020;Supporting the development of territorial Responsible Research and Innovation;CSA;Coordination and support action;SIGNED;14.11.2019 00:00;01.01.2020 00:00;31.12.2022 00:00;02.04.2019 00:00;02.04.2019 00:00;36;Public sector innovation;874789542;UNIVERSITETET I BERGEN;UIB;PARTICIPANT;BENEFICIARY;5;UoH;UoH-sektor;Universiteter;101;0;4601;Bergen;46;Vestland;Vestlandet;269374.99999968
H2020;;EU.3.;Societal Challenges;EU.3.1.;HEALTH;Health, demographic change and wellbeing;;;;101015736;EU-RESPONSE;European Research and Preparedness Network for Pandemics and Emerging Infectious Diseases;H2020-IBA-SC1-CORONAVIRUS-2020-3;H2020-IBA-SC1-CORONAVIRUS-2020-3;IBA-SC1-CORONAVIRUS-2020-3;Advancing knowledge for the clinical and public health response to the 2019-nCoV epidemic;RIA;Research and Innovation action;SIGNED;03.09.2020 00:00;01.07.2020 00:00;30.06.2025 00:00;03.06.2020 00:00;03.06.2020 00:00;60;;993467049;OSLO UNIVERSITETSSYKEHUS HF;OUS;PARTICIPANT;BENEFICIARY;4;HEL;Helseforetak;Helse Sør-Øst RHF;501;10;301;Oslo;3;Oslo;Oslo og Viken;995743.7499996
H2020;;EU.3.;Societal Challenges;EU.3.5.;ENV;Climate action, environment, resource efficiency and raw materials;;;;869268;SisAl Pilot;Innovative pilot for Silicon production with low environmental impact using secondary Aluminium and silicon raw materials;H2020-SC5-2019-2;H2020-SC5-2018-2019-2020;CE-SC5-07-2018-2019-2020;Raw materials innovation for the circular economy: sustainable processing, reuse, recycling and recovery schemes;IA;Innovation action;SIGNED;20.04.2020 00:00;01.05.2020 00:00;30.04.2024 00:00;04.09.2019 00:00;04.09.2019 00:00;48;Biotechnology;914778271;Norsk Hydro ASA;HYDRO;PARTICIPANT;BENEFICIARY;9;NÆR;Næringsliv;Næringsliv;614;0;301;Oslo;3;Oslo;Oslo og Viken;285774.99999984
H2020;;EU.3.;Societal Challenges;EU.3.5.;ENV;Climate action, environment, resource efficiency and raw materials;;;;820655;EXHAUSTION;Exposure to heat and air pollution in EUrope – cardiopulmonary impacts and benefits of mitigation and adaptation;H2020-LC-CLA-2018-2;H2020-LC-CLA-2018-2019-2020;LC-CLA-03-2018;Climate change impacts in Europe;RIA;Research and Innovation action;SIGNED;03.05.2019 00:00;01.06.2019 00:00;31.05.2023 00:00;04.09.2018 00:00;04.09.2018 00:00;48;Earth and related environmental sciences | Finance;983744516;FOLKEHELSEINSTITUTTET;FHI;PARTICIPANT;BENEFICIARY;3;INS;Instituttsektor;Øvrige forskningsinstitutter;707;32;301;Oslo;3;Oslo;Oslo og Viken;507987.49999968
H2020;;EU.3.;Societal Challenges;EU.3.2.;FOOD;Food security, sustainable agriculture and forestry, marine and maritime and inland water research;;;;101000790;CO2SMOS;Advanced chemicals production from biogenic CO2 emissions for circular bio-based industries;H2020-FNR-2020-2;H2020-FNR-2020;LC-FNR-13-2020;Bio-based industries leading the way in turning carbon dioxide emissions into chemicals;RIA;Research and Innovation action;SIGNED;21.04.2021 00:00;01.05.2021 00:00;30.04.2025 00:00;08.09.2020 00:00;08.09.2020 00:00;48;Biotechnology;919303808;SINTEF AS;SINTEF;PARTICIPANT;BENEFICIARY;8;INS;Instituttsektor;Teknisk-industrielle institutter;706;22;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;396471.24999984
H2020;;EU.3.;Societal Challenges;EU.3.4.;TPT;Smart, green and integrated transport;;;;101007205;HyShip;DEMONSTRATING LIQUID HYDROGEN FOR THE MARITIME SECTOR;H2020-JTI-FCH-2020-1;H2020-JTI-FCH-2020-1;FCH-01-6-2020;Demonstration of liquid hydrogen as a fuel for segments of the waterborne sector;FCH2-IA;Innovation action;SIGNED;04.12.2020 00:00;01.01.2021 00:00;31.12.2025 00:00;29.04.2020 00:00;29.04.2020 00:00;60;;990888213;EQUINOR ENERGY AS;STATOIL;PARTICIPANT;BENEFICIARY;9;NÆR;Næringsliv;Næringsliv;625;0;1103;Stavanger;11;Rogaland;Vestlandet;0
H2020;;EU.1.;Excellent Science;EU.1.3.;MSCA;Marie Sklodowska-Curie actions;;;;764951;ImmerSAFE;Immersive Visual Technologies for Safety-critical Applications;H2020-MSCA-ITN-2017;H2020-MSCA-ITN-2017;MSCA-ITN-2017;Innovative Training Networks;MSCA-ITN-ETN;European Training Networks;SIGNED;02.08.2017 00:00;01.01.2018 00:00;30.06.2022 00:00;10.01.2017 00:00;10.01.2017 00:00;54;Information and Communication Technology (ICT);974767880;NORGES TEKNISK-NATURVITENSKAPELIGE UNIVERSITET NTNU;NTNU;PARTICIPANT;BENEFICIARY;4;UoH;UoH-sektor;Universiteter;104;0;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;572550.47999964
H2020;;EU.1.;Excellent Science;EU.1.3.;MSCA;Marie Sklodowska-Curie actions;;;;753937;eSEAS;Enhancing Seafood Ethics and Sustainability: A Values and Ecosystem-based Management Approach ;H2020-MSCA-IF-2016;H2020-MSCA-IF-2016;MSCA-IF-2016;Individual Fellowships;MSCA-IF-EF-ST;Standard European Fellowships;CLOSED;14.03.2017 00:00;01.06.2017 00:00;31.07.2019 00:00;14.09.2016 00:00;14.09.2016 00:00;26;Earth and related environmental sciences | Public sector innovation;874789542;UNIVERSITETET I BERGEN;UIB;COORDINATOR;BENEFICIARY;1;UoH;UoH-sektor;Universiteter;101;0;4601;Bergen;46;Vestland;Vestlandet;208400.4
H2020;;EU.3.;Societal Challenges;EU.3.3.;ENERGY;Secure, clean and efficient energy;;;;764011;HydroFlex;Increasing the value of Hydropower through increased Flexibilty;H2020-LCE-2017-RES-RIA-TwoStage;H2020-LCE-2016-2017;LCE-07-2016-2017;Developing the next generation technologies of renewable electricity and heating/cooling;RIA;Research and Innovation action;SIGNED;26.02.2018 00:00;01.05.2018 00:00;30.04.2022 00:00;22.08.2017 00:00;21.08.2017 00:00;48;;939350675;SINTEF ENERGI AS;SINTEF;PARTICIPANT;BENEFICIARY;5;INS;Instituttsektor;Teknisk-industrielle institutter;706;16;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;160390.62999984
H2020;;EU.3.;Societal Challenges;EU.3.3.;ENERGY;Secure, clean and efficient energy;;;;641185;CEMCAP;CO2 capture from cement production;H2020-LCE-2014-1;H2020-LCE-2014-2015;LCE-15-2014;Enabling decarbonisation of the fossil fuel-based power sector and energy intensive industry through CCS;RIA;Research and Innovation action;CLOSED;24.04.2015 00:00;01.05.2015 00:00;31.10.2018 00:00;23.09.2014 00:00;23.09.2014 00:00;42;;934949145;NORCEM AS;ukjent;PARTICIPANT;BENEFICIARY;7;NÆR;Næringsliv;Næringsliv;601;0;301;Oslo;3;Oslo;Oslo og Viken;19999.99999998
H2020;;EU.3.;Societal Challenges;EU.3.1.;HEALTH;Health, demographic change and wellbeing;;;;101034369;BEAMER;BEhavioral and Adherence Model for improving quality, health outcomes and cost-Effectiveness of healthcaRe;H2020-JTI-IMI2-2020-23-two-stage;H2020-JTI-IMI2-2020-23-two-stage;IMI2-2020-23-06;Behavioural Model of Factors Affecting Patient Adherence;IMI2-RIA;Research and Innovation action;SIGNED;27.09.2021 00:00;01.09.2021 00:00;31.08.2026 00:00;17.03.2021 00:00;16.03.2021 00:00;60;Health;983971636;AKERSHUS UNIVERSITETSSYKEHUS HF;AHUS;PARTICIPANT;BENEFICIARY;13;HEL;Helseforetak;Helse Sør-Øst RHF;501;11;3029;Lørenskog;30;Viken;Oslo og Viken;516874.9999998
H2020;;EU.1.;Excellent Science;EU.1.4.;INFRA;Research infrastructures;;;;824077;EurofleetsPlus;An alliance of European marine research infrastructure to meet the evolving needs of the research and industrial communities.;H2020-INFRAIA-2018-1;H2020-INFRAIA-2018-2020;INFRAIA-01-2018-2019;Integrating Activities for Advanced Communities;RIA;Research and Innovation action;SIGNED;20.11.2018 00:00;01.02.2019 00:00;31.10.2023 00:00;22.03.2018 00:00;22.03.2018 00:00;57;;971349077;HAVFORSKNINGSINSTITUTTET;HI;PARTICIPANT;BENEFICIARY;25;INS;Instituttsektor;Primærnæringsinstitutter;701;16;4601;Bergen;46;Vestland;Vestlandet;421874.99999979
H2020;;EU.1.;Excellent Science;EU.1.1.;ERC;European Research Council;;;;678049;NATCOOP;How nature affects cooperation in common pool resource systems;ERC-2015-STG;ERC-2015-STG;ERC-StG-2015;ERC Starting Grant;ERC-STG;Starting Grant;SIGNED;30.05.2016 00:00;01.08.2016 00:00;31.01.2022 00:00;03.02.2015 00:00;03.02.2015 00:00;66;;971035854;UNIVERSITETET I OSLO;UIO;PARTICIPANT;BENEFICIARY;2;UoH;UoH-sektor;Universiteter;102;0;301;Oslo;3;Oslo;Oslo og Viken;136804.9999998
H2020;;EU.3.;Societal Challenges;EU.3.2.;FOOD;Food security, sustainable agriculture and forestry, marine and maritime and inland water research;;;;727580;SafeConsumE;SafeConsumE: Safer food through changed consumer behavior: Effective tools and products, communication strategies, education and a food safety policy reducing health burden from foodborne illnesses;H2020-SFS-2016-2;H2020-SFS-2016-2017;SFS-37-2016;The impact of consumer practices in food safety: risks and mitigation strategies;RIA;Research and Innovation action;SIGNED;10.05.2017 00:00;01.05.2017 00:00;31.10.2022 00:00;13.09.2016 00:00;13.09.2016 00:00;66;Food and beverages;984276036;KEEP-IT TECHNOLOGIES AS;;PARTICIPANT;BENEFICIARY;2;NÆR;Næringsliv;Næringsliv;601;0;301;Oslo;3;Oslo;Oslo og Viken;261949.99999938
H2020;;EU.3.;Societal Challenges;EU.3.5.;ENV;Climate action, environment, resource efficiency and raw materials;;;;101003826;CRiceS;Climate relevant interactions and feedbacks: the key role of sea ice and snow in the polar and global climate system;H2020-LC-CLA-2020-2;H2020-LC-CLA-2018-2019-2020;LC-CLA-17-2020;Polar climate: understanding the polar processes in a global context in the Arctic and Antarctic Regions;RIA;Research and Innovation action;SIGNED;10.05.2021 00:00;01.09.2021 00:00;31.08.2025 00:00;03.09.2020 00:00;03.09.2020 00:00;48;Earth and related environmental sciences;874789542;UNIVERSITETET I BERGEN;UIB;PARTICIPANT;BENEFICIARY;10;UoH;UoH-sektor;Universiteter;101;0;4601;Bergen;46;Vestland;Vestlandet;361789.99999968
H2020;;EU.1.;Excellent Science;EU.1.3.;MSCA;Marie Sklodowska-Curie actions;;;;752321;TICOH;Taming Irregular Computations On Heterogeneous processors;H2020-MSCA-IF-2016;H2020-MSCA-IF-2016;MSCA-IF-2016;Individual Fellowships;MSCA-IF-EF-ST;Standard European Fellowships;CLOSED;29.03.2017 00:00;01.05.2017 00:00;30.06.2019 00:00;14.09.2016 00:00;14.09.2016 00:00;26;Information and Communication Technology (ICT);974767880;NORGES TEKNISK-NATURVITENSKAPELIGE UNIVERSITET NTNU;NTNU;COORDINATOR;BENEFICIARY;1;UoH;UoH-sektor;Universiteter;104;0;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;208400.4
H2020;;EU.3.;Societal Challenges;EU.3.7.;SECURITY;Secure societies - Protecting freedom and security of Europe and its citizens;;;;700621;SmartResilience;Smart Resilience Indicators for Smart Critical Infrastructures;H2020-DRS-2015;H2020-DRS-2014-2015;DRS-14-2015;Critical Infrastructure Protection topic 3: Critical Infrastructure resilience indicator - analysis and development of methods for assessing resilience;RIA;Research and Innovation action;CLOSED;19.04.2016 00:00;01.05.2016 00:00;30.04.2019 00:00;27.08.2015 00:00;27.08.2015 00:00;36;;948007029;STIFTELSEN SINTEF;SINTEF;PARTICIPANT;BENEFICIARY;10;INS;Instituttsektor;Teknisk-industrielle institutter;706;14;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;322789.99999968
H2020;;EU.2.;Industrial Leadership;EU.2.1.;LEIT;Leadership in enabling and industrial technologies (LEIT);LEIT-ICT;EU.2.1.1.;Information and Communication Technologies;780247;TheyBuyForYou;Enabling procurement data value chains for economic development, demand management, competitive markets and vendor intelligence;H2020-ICT-2017-1;H2020-ICT-2016-2017;ICT-14-2016-2017;Big Data PPP: cross-sectorial and cross-lingual data integration and experimentation;IA;Innovation action;SIGNED;13.11.2017 00:00;01.01.2018 00:00;31.12.2020 00:00;25.04.2017 00:00;25.04.2017 00:00;36;;948007029;STIFTELSEN SINTEF;SINTEF;PARTICIPANT;BENEFICIARY;11;INS;Instituttsektor;Teknisk-industrielle institutter;706;14;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;0
H2020;;EU.1.;Excellent Science;EU.1.3.;MSCA;Marie Sklodowska-Curie actions;;;;674901;switchBoard;In the eye of the observer: Visual processing at the heart of the retina;H2020-MSCA-ITN-2015;H2020-MSCA-ITN-2015;MSCA-ITN-2015-ETN;Marie Skodowska-Curie Innovative Training Networks (ITN-ETN);MSCA-ITN-ETN;European Training Networks;CLOSED;11.08.2015 00:00;01.11.2015 00:00;31.10.2019 00:00;13.01.2015 00:00;13.01.2015 00:00;48;Information and Communication Technology (ICT);874789542;UNIVERSITETET I BERGEN;UIB;PARTICIPANT;BENEFICIARY;3;UoH;UoH-sektor;Universiteter;101;0;4601;Bergen;46;Vestland;Vestlandet;286275.24
H2020;;EU.2.;Industrial Leadership;EU.2.1.;LEIT;Leadership in enabling and industrial technologies (LEIT);LEIT-ICT;EU.2.1.1.;Information and Communication Technologies;688369;UNIFY-IoT;Supporting Internet of Things Activities on Innovation Ecosystems;H2020-ICT-2015;H2020-ICT-2015;ICT-30-2015;Internet of Things and Platforms for Connected Smart Objects;CSA;Coordination and support action;CLOSED;13.11.2015 00:00;01.01.2016 00:00;31.03.2018 00:00;14.04.2015 00:00;14.04.2015 00:00;27;;919303808;SINTEF AS;SINTEF;COORDINATOR;BENEFICIARY;1;INS;Instituttsektor;Teknisk-industrielle institutter;706;22;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;28166.24999988
H2020;;EU.1.;Excellent Science;EU.1.3.;MSCA;Marie Sklodowska-Curie actions;;;;101026813;BSW;Becoming Indigenous language speakers and writers in higher education;H2020-MSCA-IF-2020;H2020-MSCA-IF-2020;MSCA-IF-2020;Individual Fellowships;MSCA-IF-EF-ST;Standard European Fellowships;SIGNED;05.03.2021 00:00;01.09.2021 00:00;31.08.2023 00:00;09.09.2020 00:00;07.09.2020 00:00;24;;971035854;UNIVERSITETET I OSLO;UIO;COORDINATOR;BENEFICIARY;1;UoH;UoH-sektor;Universiteter;102;0;301;Oslo;3;Oslo;Oslo og Viken;202158.72
H2020;;EU.3.;Societal Challenges;EU.3.1.;HEALTH;Health, demographic change and wellbeing;;;;667364;INHERIT;INter-sectoral Health Environment Research for InnovaTions;H2020-PHC-2015-two-stage;H2020-PHC-2014-2015;PHC-04-2015;Health promotion and disease prevention: improved inter-sector co-operation for environment and health based interventions;RIA;Research and Innovation action;CLOSED;02.12.2015 00:00;01.01.2016 00:00;31.12.2019 00:00;21.04.2015 00:00;21.04.2015 00:00;48;;974767880;NORGES TEKNISK-NATURVITENSKAPELIGE UNIVERSITET NTNU;NTNU;PARTICIPANT;BENEFICIARY;6;UoH;UoH-sektor;Universiteter;104;0;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;438709.99999968
H2020;;EU.1.;Excellent Science;EU.1.1.;ERC;European Research Council;;;;758657;ImPRESS;Imaging Perfusion Restrictions from Extracellular Solid Stress;ERC-2017-STG;ERC-2017-STG;ERC-2017-STG;ERC Starting Grant;ERC-STG;Starting Grant;SIGNED;20.09.2017 00:00;01.01.2018 00:00;31.03.2023 00:00;18.10.2016 00:00;18.10.2016 00:00;63;;993467049;OSLO UNIVERSITETSSYKEHUS HF;OUS;COORDINATOR;BENEFICIARY;1;HEL;Helseforetak;Helse Sør-Øst RHF;501;10;301;Oslo;3;Oslo;Oslo og Viken;1499637.99999951
H2020;;EU.3.;Societal Challenges;EU.3.1.;HEALTH;Health, demographic change and wellbeing;;;;945334;Gravitate-Health;Gravitate–Health: Empowering and Equipping Europeans with health information for Active Personal Health Management and Adherence to Treatment;H2020-JTI-IMI2-2019-18-two-stage;H2020-JTI-IMI2-2019-18-two-stage;IMI2-2019-18-03;Improving patient access, understanding and adherence to healthcare information: an integrated digital health information project;IMI2-RIA;Research and Innovation action;SIGNED;12.11.2020 00:00;01.11.2020 00:00;31.10.2025 00:00;02.04.2020 00:00;02.04.2020 00:00;60;;983971636;AKERSHUS UNIVERSITETSSYKEHUS HF;AHUS;PARTICIPANT;BENEFICIARY;12;HEL;Helseforetak;Helse Sør-Øst RHF;501;11;3029;Lørenskog;30;Viken;Oslo og Viken;227499.9999996
